rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-6261-dup-0, rec-4142-org, eng, a, 29, 19700321, , joshua, sangster, , niddrie, 4433, 17, santalum street, , 8 57940623, 8844323, 8, NoRole
rec-3726-dup-0, rec-4302-org, nor, m, , 19670128, , isaac, bakke, wa, paynedale, 2706, 264, , , 618 14883898, 3993902, 6, NoRole
rec-4534-org,   rec-3956-org, ger, f, 30, 19860426, , joshua, fashingbauer, nt, borroloola, 6016, 22, nicholas street, , 3 05726576, 2656906, 6, NoRole
rec-840-org,   rec-3516-org, por, , , 19490128, , chelsea, rui, tas, tunnel, 2154, 53, goa place, , 617 04468462, 5270663, 3, NoRole
rec-7228-org,   rec-3055-org, unk, , 40, , , zara, aarcy, nsw, west hoxton, 5031, 57, dalley crescent, , 02 61225038, 9660862, 9, NoRole
rec-4199-org,   rec-4250-org, unk, f, 29, 19870521, , levi, aballon, vic, clarendon, 4223, 11, paschke place, , 8 53211341, 1437481, 0, NoRole
rec-5070-org,   rec-1414-org, usa, f, 30, , ms, joshua, pate, qld, paluma, 4740, 27, wakefield garden, , 613 74886746, 2791983, 0, NoRole
rec-4163-org,   rec-93-org, chi, f, 30, 19860220, , caleb, liew, nsw, fairfield west, 3911, 9, hilder street, ardrossan, 2 11539414, 5506412, 2, NoRole
rec-5635-org,   rec-1007-org, ger, f, , 19730515, , emalene, herde, vic, moorooduc, 2196, 143, macgregor street, old post office, 08 74764125, 5869826, 0, NoRole
rec-3712-org,   rec-8858-org, ser, , 11, 20050809, , madeleine, dizdarevic, tas, campbell town, 3135, 17, rankin street, , 7 97339588, 7324287, 2, NoRole
rec-6870-dup-0, rec-5943-org, , f, 30, 19860704, , guz, sek-sekalski, vie, 4670, bundoora, 19, geils court, alnwick, 08 95092692, 8015249, 2, NoRole
rec-4730-org,   rec-4219-org, chi, m, 36, 19800121, , james, lei, qld, coomoo, 2099, 216, mcintyre street, , , 4690965, 3, NoRole
rec-2463-org,   rec-3502-org, chi, , , 19961118, dr, emiily, hsun, qld, enoggera, 2222, , rose scott circuit, , 03 41025620, 9149518, 8, NoRole
rec-3041-org,   rec-2853-org, usa, f, 29, , , mia, campos, nsw, mount hope, 6159, 263, goessling place, , 2 49852643, 1318467, 8, NoRole
rec-5117-dup-0, rec-429-org, usa, f, 29, 19875029, pfc, sybela, , vic, belmonth, 3190, 0, dumaresq street, , 08 12088990, 3663070, 2, NoRole
rec-3000-org,   rec-7343-org, eng, f, , 19540730, ms, sarah, herberts, vic, brunswick, 2535, 172, beazley crescent, , 08 36565417, 8549814, 6, NoRole
rec-2960-org,   rec-3273-org, usa, f, 10, 20061108, ms, benjamin, mckenzie, vic, north rocks, 3220, 38, prescott street, , 618 21870314, 5959302, 4, NoRole
rec-3410-org,   rec-3653-org, spa, f, 24, 19920305, , charlie, falcn, nsw, mount vincent, 2230, 7, clubbe crescent, , 2 17075010, 8157233, 2, NoRole
rec-4574-org,   rec-7782-org, ind, f, 38, 19780508, , lachlan, gaekwad, tas, parattah, 5071, 6, fernyhough crescent, , 07 47562787, 7580239, 6, NoRole
rec-3534-org,   rec-4962-org, ind, f, 10, 20060629, , shelby, kakkar, wa, seville grove, 4306, 19, castleton crescent, , 08 19068928, 3375312, 7, NoRole
rec-4761-org,   rec-3835-org, unk, m, 27, 19890109, ms, daniel, scorsone, nsw, menangle, 3124, 15, waller crescent, unt 2, 02 81923599, 2843607, 5, NoRole
rec-6384-org,   rec-1677-org, usa, f, , 19181101, , joshua, hale, vic, antwerp, 3185, 16, wheeler crescent, , 08 87115951, 2935425, 2, NoRole
rec-8035-org,   rec-5061-org, usa, , , 19321007, , allegra, underwood, wa, howatharra, 6027, 47, tazewell circuit, , 618 06201549, 6604858, 4, NoRole
rec-7638-org,   rec-1252-org, ind, f, 30, 19860402, , baxter, vasava, , telegraph point, 4406, 12, budyan court, , 07 11754018, 8062789, 5, NoRole
rec-2744-org,   rec-8042-org, por, f, , 19500106, mr, jay, goncalves, sa, black forest, 4508, 4, bernacchi street, brooms head carava, 617 87439412, 7288503, 5, NoRole
rec-6533-org,   rec-5316-org, usa, , 32, 19841218, , matthew, haynes, nsw, boggabilla, 3149, 120, mcelhone court, , 02 32387059, 5965294, 7, NoRole
rec-7880-org,   rec-58-org, eng, f, 28, 19880819, , jazz, arthurson, vic, colliver, 3166, 182, captain cook crescent, , 618 90615640, 7496366, 9, NoRole
rec-5891-org,   rec-7288-org, eng, , 29, 19870518, , shawn, winter, vic, foster, 3019, 3, mackay crescent, , 08 10324793, 2948774, 7, NoRole
rec-45-dup-0, rec-5843-org, ser, f, 11, 20051020, mr, abbie, mladic, nsw, laurieton, 2181, 21, eildonkplace, , , 5887099, 1, NoRole
rec-2662-org,   rec-1347-org, usa, f, , 19111210, ms, joshua, pearson, , swan bay, 3079, 13, nangor street, red hills, 08 79264181, 9605608, 1, NoRole
rec-4694-org,   rec-240-org, usa, f, , , mr, tahlia, byers, sa, mintaro, 4350, 572, knight place, kangaroo grnd, , 4670005, 2, NoRole
rec-1802-dup-0, rec-8299-org, ser, c, , 19760111, , joshua, hadzic, qln, burrum town, 3777, 1, officer rescent, , 03 16759849, 7830791, 4, NoRole
rec-1754-org,   rec-8070-org, usa, f, 25, 19911221, , deakin, cantrell, nsw, katoomba, 3191, 17, mayfield hill street, leebold hill farm, 612 20149550, 5284778, 5, NoRole
rec-5776-org,   rec-4103-org, eng, f, , 19190212, ms, yasmin, ryder, vic, rathscar, 2096, 20, william hudson crescent, mount patrick, 08 60600088, 6071692, 3, NoRole
rec-6227-dup-0, rec-6853-org, , i, 30, 19860415, , jasmyn, lodder, vic, berrijnga, 2088, 8, douglqs close, netanya villas, 08 90646113, 1129705, 0, NoRole
rec-7187-org,   rec-7729-org, usa, , 30, 19861122, , jaden, glass, nsw, st andrews, 2047, 6, aitken circuit, , 02 14156873, 2611503, 5, NoRole
rec-3130-dup-0, rec-7316-org, eng, f, 11, 20050539, , laetitia, mcdaid, qld, taabing, 2382, 45, bargangjcrescent, , 613 77503000, 5102331, 5, NoRole
rec-1457-org,   rec-7654-org, usa, f, 9, 20070302, ms, samuel, leon, , bangor, 2825, 41, stretton crescent, , 04 70947762, 1514418, 8, NoRole
rec-482-org,   rec-1141-org, usa, f, , 19200906, , aaron, mclean, qld, ormeau, 4216, 11, , , 08 76328989, 3400108, 3, NoRole
rec-4553-org,   rec-857-org, hun, f, 30, 19860823, hon, thomas, , vic, eltham north, 3136, 17, tasmania circle, , 618 28602405, 6564901, 4, NoRole
rec-8453-org,   rec-6296-org, eng, m, 32, 19840601, ms, liam, , nsw, ungarie, 3199, 121, allambee street, circus hill, 02 12978476, 1283355, 0, NoRole
rec-7701-dup-0, rec-3469-org, sri, , 33, 19830704, , keey, tillekaratne, nss, copmanhurst, 5128, 21, hyndes ccescent, bracken leigh, 2 76767319, 1475665, 1, NoRole
rec-131-org,   rec-2263-org, ind, f, 32, , ms, kirra, hemnani, vic, upper ferntree gully, 3174, 16, nelson place, , , 8083251, 6, NoRole
rec-6099-org,   rec-6436-org, eng, f, 34, 19821228, , jackson, younge, nsw, spicers creek, 2261, 35, mccormack street, salmaldo caravan park, , 7259315, 6, NoRole
rec-2047-org,   rec-887-org, eng, f, , 19861008, ms, lewis, croft, nt, milingimbi, 6271, 42, saw place, amble side garden, 03 44234938, 5369480, 3, NoRole
rec-3248-org,   rec-1286-org, usa, f, 33, 19830407, , tommy, mccullough, vic, south yarra, 2282, 27, bulwarra close, burlington home, 8 08838388, 5137197, 2, NoRole
rec-5926-org,   rec-7924-org, ina, f, 37, 19791122, ms, holly, tjandra, nsw, linley point, 2564, 8, rose scott circuit, , , 1438330, 1, NoRole
rec-8440-dup-0, rec-5796-org, usa, , 32, 19840910, , georgia, graham, , rathdowney, 2299, 1, tyson gtreet, , 03 50656623, 1992486, 6, NoRole
rec-8204-org,   rec-1869-org, unk, m, 32, 19840623, ms, katharine, scolastique, tas, red hills, 3070, 42, harry hopman circuit, , 07 36920566, 8852358, 6, NoRole
rec-4029-org,   rec-5899-org, eng, m, 35, 19810511, , kylee, vipond, nsw, rouchel, 4556, 126, morrison street, , 612 54867248, 2976779, 3, NoRole
rec-5686-org,   rec-7080-org, chi, f, 34, 19820916, , bethany, fang, nsw, caroona, 4300, 7, blair street, , 612 58384704, 4346621, 8, NoRole
rec-6963-dup-0, rec-2757-org, usa, f, 32, 19840312, , zachary, wagner, nsw, gildandra, 4016, 12, mount vernpn drive, , 03 67398087, 2107071, 2, NoRole
rec-6854-org,   rec-6872-org, usa, f, 35, , , hudson, bolton, nsw, cardiff south, 2481, 35, mcdougall street, , 612 70403908, 9065586, 1, NoRole
rec-259-org,   rec-930-org, eng, f, 23, 19931009, , jazz, bristow, vic, fawkner, 3175, 5, buik place, , 618 41327249, 6968605, 9, NoRole
rec-4553-dup-0, rec-857-org, hun, i, 30, 19860833, hon, thomad, , nsw, eltham north, 3136, 17, tasmaniacircle, , 618 28602405, 6564901, 4, NoRole
rec-3833-org,   rec-3834-org, pol, f, 22, 19940419, mr, sophie, brzezinski, nsw, seaforth, 3984, 9, woolner circuit, the crater, 612 68562592, 5166966, 1, NoRole
rec-2388-org,   rec-983-org, chi, f, 34, 19820923, pfc, kydan, zhai, nsw, nowra, 6320, 486, proserpine court, st francis vlge, 07 27667710, 8241893, 5, NoRole
rec-5441-org,   rec-7817-org, chi, f, 34, 19821104, , emiily, chiu, vic, hallam, 4405, 67, barraclough crescent, pinnacles caravn park, 8 63007715, 9024228, 4, NoRole
rec-5540-org,   rec-1430-org, nor, m, 28, 19881102, ms, daniele, orden, vic, arthurs creek, 4870, 97, cornish place, the meadows, 08 27085064, 2755439, 5, NoRole
rec-3369-org,   rec-8989-org, eng, f, , 19361104, , jordan, pemberton, vic, neerim south, 3820, 10, albermarle place, , , 5610576, 9, NoRole
rec-7533-org,   rec-3049-org, usa, , 41, 19750718, mr, jarrod, estes, qld, kalapa, 3054, 43, dalgarno close, belaradah, 03 35879631, 6501595, 0, NoRole
rec-4357-dup-0, rec-3340-org, spa, f, 31, 19851007, , joshua, villegas, act, hawker, 5029, 1, maddockrplace, , 2 04244287, 6437308, 5, NoRole
rec-5068-org,   rec-7137-org, chi, m, 34, 19820806, , emma, ou, nsw, kentucky, 4113, 16, hart close, , 612 83084314, 9221716, 0, NoRole
rec-3218-org,   rec-6454-org, unk, f, 31, 19850316, , charlie, scofield, vic, carlton north, 3977, 27, mclorinan street, , 8 47777887, 5240129, 9, NoRole
rec-1773-org,   rec-3280-org, jew, , , 19620329, , lauren, harzahav, vic, warracknabeal, 3802, 8, gurnai place, , 08 99967184, 6401516, 9, NoRole
rec-1765-dup-0, rec-3654-org, unk, v, 30, 19860111, , alex, scinto, act, mount perry, 4871, 4, culgoa corcuit, , 03 43582236, 4553390, 1, NoRole
rec-7363-dup-0, rec-8823-org, spa, , 26, 19901912, ms, olivee, margas, qld, barron, 6022, 31, gamor sireet, , 3 11305979, 5331393, 4, NoRole
rec-1071-org,   rec-461-org, pak, m, 30, 19860515, , ethan, abro, wa, enoggera, 2030, 81, , bindana downs, 8 84750796, 7924930, 8, NoRole
rec-6586-org,   rec-2811-org, eng, f, 27, 19890912, , robbie, huxtable, vic, lexton, 2118, 10, birdwood street, , 08 10697316, 7999812, 4, NoRole
rec-262-org,   rec-351-org, ina, f, 34, 19820211, , alana, iskandar, sa, north haven, 6168, 45, myall street, , 617 05821543, 2547018, 0, NoRole
rec-4542-org,   rec-4958-org, ind, f, 25, 19910816, mr, jordan, mantri, vic, herne hill, 2347, 21, ellerston avenue, , 8 63408111, 5609215, 5, NoRole
rec-729-org,   rec-7980-org, ind, m, 25, 19910726, , leo, vamshi, tas, meunna, 3043, 6, tauss place, moonby downs, 07 26829442, 4278395, 8, NoRole
rec-5254-org,   rec-5817-org, , f, 28, 19880217, , tahlia, coleman, vic, box hill south, 6008, 31, knox street, , 618 81226071, 1317752, 5, NoRole
rec-6326-org,   rec-6998-org, usa, f, 22, 19941104, , isabella, wiggins, nt, ludmilla, 3690, 5, blyth place, , 03 54358924, 1987719, 1, NoRole
rec-2691-org,   rec-1311-org, eng, f, 29, 19871017, , lauren, st, qld, brookfield, 4868, 19, dixson circuit, willandra, 03 21487949, 2658472, 5, NoRole
rec-6125-org,   rec-3800-org, eng, f, , 19541211, , roisin, norwood, vic, tawonga south, 2260, 16, calder crescent, , 08 41460322, 9359012, 4, NoRole
rec-6193-org,   rec-5494-org, chi, f, 28, 19880627, mr, jack, sit, , orange, 2170, 48, carroll street, , 02 26444602, 5472371, 5, NoRole
rec-7654-dup-0, rec-8069-org, usa, m, , , hon, charlotte, mercet, qls, winton, 3068, 88, castleton crescent, , 3 49053966, 9665747, 6, NoRole
rec-2890-org,   rec-5116-org, unk, f, , 19491206, , timothy, scogin, vic, quantong, 4405, 6, lennard street, heights estate, 8 75195323, 9535915, 5, NoRole
rec-1281-org,   rec-4804-org, unk, , 30, 19861206, , cameron, scoby, sa, greenwith, 4740, 33, duffy street, narek, 07 77354554, 2004438, 6, NoRole
rec-5322-dup-0, rec-2475-org, sri, f, 27, 19890124, , xavier, gunaselera, vkc, thornhury, 5044, 45, dickinson street, , 8 17466789, 1912915, 2, NoRole
rec-6623-org,   rec-5327-org, chi, f, 22, 19940913, , sara, ren, nsw, sefton, 3631, 42, mount vernon drive, belconnen animal hospital (cnr coulter d, 2 86794290, 4582420, 0, NoRole
rec-6676-org,   rec-5098-org, unk, , 20, , ms, jaykob, scorsone, nsw, mulgrave, 4879, 3, metcalfe street, , 02 09952749, 1059540, 6, NoRole
rec-8476-org,   rec-8608-org, ser, f, , 19460718, , brooke, batez, qld, bronte, 3058, 69, mugga way, , 613 79793075, 8177768, 7, NoRole
rec-292-dup-0, rec-8138-org, ind, r, 20, 19962124, , callum, dhawan, vi, ringwood north, 3163, 17, durville xrescent, , 08 13502181, 3267833, 4, NoRole
rec-5485-org,   rec-296-org, spa, m, 19, 19970108, , jayden, henchoz, nsw, woodville, 2120, 25, enderby street, , 612 55429296, 7080189, 2, NoRole
rec-1856-org,   rec-4215-org, chi, m, , 19160503, ms, abby, , nsw, wedderburn, 3057, 26, port jackson circuit, , 612 62238832, 8721927, 0, NoRole
rec-2204-org,   rec-948-org, eng, f, , 19730722, ms, liam, robert, nsw, hunters hill, 6018, 27, kemp close, , 612 67466943, 5943392, 4, NoRole
rec-1164-org,   rec-2618-org, gre, f, 27, 19890413, , jordan, papadopoulou, nsw, rochedale south, 4564, 100, guthridge crescent, hyfields, 2 77771097, 4604779, 4, NoRole
rec-812-org,   rec-7341-org, pol, , 29, , , jarrod, balcerzak, nsw, bogan, 3015, 54, bailey place, , 02 18371255, 5075034, 1, NoRole
rec-8710-org,   rec-2318-org, gre, f, , 19190329, , seanna, bolaris, nsw, bringelly, 2710, 30, avior place, ingie quarters, 2 02084189, 3697772, 2, NoRole
rec-77-org,   rec-5288-org, chi, , 27, 19890927, , harrison, in, qld, coodanup, 2480, 8, john james medical centre, , 03 06462300, 8647249, 5, NoRole
rec-1303-org,   rec-3369-org, ind, f, 25, , pfc, elijah, goklani, vic, knowsley, 3218, 13, walga close, , 08 46682248, 9283503, 8, NoRole
rec-7326-org,   rec-3052-org, chi, f, 30, 19860531, mr, miranda, ke, nsw, cringila, 3810, 2, richards street, foster ldge (cnr wallis s street, 2 25740677, 1228540, 7, NoRole
rec-7136-dup-0, rec-5673-org, rus, , 32, 19840602, mr, rachel, trethak, nsw, kangy angy, 4012, 13, rosebery street, , 2 79859517, 9543433, 6, NoRole
rec-5265-dup-0, rec-176-org, ind, f, , 19930913, , , edulbemram, vic, laaneclorie, 3677, 4, o'connellestreet, , 08 99831650, 8403272, 8, NoRole
rec-6774-org,   rec-4002-org, eng, m, 31, 19850315, , cameron, harley, , carrara, 3195, 97, kingsford smith drive, buderim meadows, 07 28757275, 3751998, 7, NoRole
rec-2002-org,   rec-5966-org, usa, f, 27, 19891130, , madeline, savory, vic, whitfield, 3172, 11, walker crescent, giniderra, 03 41105690, 5205463, 3, NoRole
rec-8550-org,   rec-1638-org, ara, m, , 19710408, , james, subbiha, sa, kielpa, , 7, robe street, , 617 15156872, 5754143, 5, NoRole
rec-7497-org,   rec-2868-org, chi, m, 28, 19880903, ms, emma, lo, nsw, bannister, 2192, 4, onkaparinga crescent, wirong, 02 56881590, 7082772, 3, NoRole
rec-4726-org,   rec-2235-org, unk, m, 25, 19911018, mr, william, sclater, qld, burrum town, 2141, 300, giles street, edge hill, 613 98921457, 1916156, 0, NoRole
rec-6545-org,   rec-685-org, fre, f, , 19450922, ms, nathan, lavignen, nsw, gundagai, 3812, 29, callaghan street, bimbimbie vlge, 2 03569549, 4755020, 9, NoRole
rec-2147-org,   rec-6858-org, tur, f, 31, 19850621, , maya, erbakan, , dungog, 4568, 45, yantara street, , 04 75537957, 8936133, 6, NoRole
rec-2617-org,   rec-7011-org, eng, f, 10, , dr, emiily, hightower, nsw, termeil, 5204, 13, bonython street, , 612 95881900, 1035078, 0, NoRole
rec-7640-org,   rec-7257-org, eng, f, 30, 19860609, ms, riley, royston, nsw, berrima, 2324, 64, richter close, , 02 05634319, 7205653, 4, NoRole
rec-2071-org,   rec-8835-org, afg, m, , , , dylan, dadakai, vic, cundare north, 3140, 4, lake place, glenmore, 08 88871207, 1748317, 6, NoRole
rec-7668-org,   rec-3277-org, unk, , 28, , , jake, straw, nsw, st ives, 2177, 39, jarvis place, , 612 17360095, 6808460, 8, NoRole
rec-2745-org,   rec-6743-org, eng, f, 10, 20060125, ms, hayley, ingham, , atherton, 3880, 20, sue geh circuit, rockwood, 07 03625800, 6009171, 5, NoRole
rec-1812-org,   rec-2110-org, eng, f, 37, 19790813, , samuel, simonson, vic, lima, 3162, 1, kneebone street, , 8 03560265, 7499619, 6, NoRole
rec-5866-org,   rec-4106-org, eng, f, 38, 19781203, ms, antonio, josephs, vic, nerrina, 4108, 21, , , 8 42566488, 2837706, 0, NoRole
rec-2458-org,   rec-6713-org, chi, f, 30, 19860423, , jessica, du, nsw, windale, 3024, 6, conley drive, , 04 03962131, 7448588, 8, NoRole
rec-4107-org,   rec-5027-org, ind, f, , 19100127, , emiily, parvin, wa, jingalup, 2111, 144, muir close, , 08 85399500, 2494792, 3, NoRole
rec-1035-org,   rec-1743-org, pak, m, 39, , , max, lashari, qld, beilba, 2880, 19, dobell circuit, john flynn medical centre, 03 73803743, 1687372, 6, NoRole
rec-7727-org,   rec-880-org, usa, m, , 19720906, , alana, cook, , seven hills, 4006, 46, broun place, , 04 28920256, 7087010, 6, NoRole
rec-5223-org,   rec-2793-org, unk, m, , 19860607, , matthew, aarnoudse, , sunshine, 3186, 90, australie close, kingaroy garden, 04 47426393, 2161651, 5, NoRole
rec-2957-org,   rec-2827-org, sri, m, 24, 19920122, mr, phillip, ratnayake, vic, coffs harbour, 0830, 11, stuart street, , 8 97971134, 3664432, 6, NoRole
rec-6041-org,   rec-6587-org, unk, f, 26, , ms, tara, stratou, nsw, robertson, 3109, 10, northbourne avenue, , 2 31374554, 7469263, 4, NoRole
rec-3207-org,   rec-7889-org, unk, , , 19770507, , bethany, sciacca, vic, moggs creek, 6056, 17, macquarie street, glendora, 8 64666465, 6814046, 4, NoRole
rec-3396-org,   rec-1237-org, afr, f, 28, 19881223, , isabella, mugo, qld, springwood, 4217, 28, drake brockman drive, , 613 98376129, 4181806, 2, NoRole
rec-3861-org,   rec-8179-org, eng, f, , 19030130, , leah, hackett, vic, porepunkah, 2845, 21, redgrave place, , 08 80068184, 8652698, 4, NoRole
rec-127-org,   rec-5253-org, chi, , 13, 20030627, ms, karlee, mok, nsw, georgetown, 3059, 1, drevermann street, raworth cottage medical practice, 612 93819681, 1531358, 3, NoRole
rec-7991-org,   rec-4863-org, ger, m, 35, 19811002, , talia, sommer, sa, wool bay, 4053, 95, ina gregory circuit, , 07 24470417, 9201179, 6, NoRole
rec-3626-org,   rec-7576-org, ind, f, , 19830816, mr, emma, gera, nsw, bundarra, 5069, 12, chowne street, , 612 25178709, 1217162, 5, NoRole
rec-1218-org,   rec-6290-org, eng, , , 19601224, , joshua, badcocke, qld, drillham, 2650, 128, kirkton street, little forest, 613 68132477, 9237113, 3, NoRole
rec-1059-org,   rec-8818-org, usa, m, 26, 19901018, , jack, rasmussen, nsw, blackmans point, 3104, 194, hodgson crescent, , 02 39011388, 9511924, 7, NoRole
rec-6346-dup-0, rec-6670-org, usa, , 30, 19860621, mr, katr, mcglwan, wa, baandee, 3128, 12, forbes street, glenshiel, 618 67702258, 9150845, 6, NoRole
rec-1288-dup-0, rec-6474-org, eng, , 22, 19904418, , casey, earlston, qlo, ottoway, 3154, 14, badimarazstreet, colbin park, 613 11211822, 7609762, 6, NoRole
rec-4477-org,   rec-2986-org, unk, , 26, 19901104, , phoebe, abat, nsw, merriwagga, 3936, 5, , , 2 07215848, 5364512, 0, NoRole
rec-4493-org,   rec-5527-org, usa, , 24, 19921128, , emiily, alvarado, nsw, tea tree gully, 2750, 736, mcnamara street, tasman nursing home, 612 45555417, 1667747, 5, NoRole
rec-1537-org,   rec-378-org, ser, , 28, 19880728, , harrison, mihalic, nsw, concord west, 3123, 5, , , 02 96629219, 3749040, 8, NoRole
rec-2011-org,   rec-5797-org, dut, f, 21, 19950414, mr, kiria, kloeten, nsw, sussex inlet, 3011, 22, berry street, peppermint springs bendoc, 2 02267254, 5141571, 9, NoRole
rec-3193-org,   rec-6553-org, chi, f, , , ms, malakai, ping, nsw, callaghan, 3197, 2, , , 03 13556741, 4300255, 8, NoRole
rec-8736-org,   rec-8984-org, chi, f, 24, 19921123, hon, hugo, cheung, sa, somerton park, 2259, 1160, duffy street, , 07 18354586, 8348505, 9, NoRole
rec-8043-org,   rec-268-org, unk, m, 30, , , lily, stranger, sa, wolseley, 4655, 3, rosella street, , 7 59307799, 6704402, 2, NoRole
rec-3264-org,   rec-2574-org, unk, , 38, 19781219, , quinn, strehovski, act, lawson, 4815, 2, gundulu place, ferndale, 612 74913925, 7015494, 1, NoRole
rec-6277-org,   rec-8186-org, usa, f, 11, 20050815, , dillon, peters, nsw, marrar, 4011, 153, kriewaldt circuit, meemar, 03 77841512, 4536961, 4, NoRole
rec-1909-org,   rec-5782-org, unk, m, 35, 19810819, , isabella, abbondandola, , fisher, 2630, 31, nunan crescent, , 07 69458830, 7652981, 0, NoRole
rec-3960-org,   rec-5887-org, eng, f, , 19580418, , jessica, , nsw, moorland, 2710, 63, nicholas street, warialda, 2 14728155, 9952178, 2, NoRole
rec-4106-org,   rec-4794-org, ser, f, , 19890427, , taylah, suljic, vic, rosanna, 2460, 92, carr crescent, , 08 28664713, 2661741, 7, NoRole
rec-3931-org,   rec-6254-org, spa, f, 28, 19881030, , abii, rentera, nsw, carrai, 7000, 51, , , 612 99415468, 5939253, 7, NoRole
rec-3800-org,   rec-90-org, ind, m, 26, 19900322, mr, zarlia, bhavnani, nsw, cookamidgera, 3147, 7, namatjira drive, , 2 86502823, 5189107, 6, NoRole
rec-3311-dup-0, rec-1758-org, eng, f, 34, 19820829, dr, shawn, abrahaymson, , cabl beach, 4313, 97, allchin caircuit, castle pines, 08 51312525, 3294437, 8, NoRole
rec-2464-org,   rec-5223-org, afg, m, , 19701028, , lauren, popal, nsw, hillsdale, 0810, 103, , , 2 69164228, 9570530, 1, NoRole
rec-448-org,   rec-2093-org, usa, f, 34, 19820624, ms, isabella, tran, qld, north ward, 6105, 6, o'connor circuit, heatherdale, 3 29052058, 9314815, 1, NoRole
rec-7948-org,   rec-4788-org, usa, , , , pfc, zac, briggs, vic, kogarah, 2019, 24, ryle place, , 08 81186032, 8148511, 3, NoRole
rec-6428-org,   rec-175-org, eng, f, 38, 19780819, , katelyn, hobson, sa, marino, 4650, 347, rollston street, , 07 89357783, 4781896, 5, NoRole
rec-6216-org,   rec-3951-org, usa, f, 26, 19900914, ms, lewis, moses, vic, elliminyt, 3170, 42, , fig trees, 03 32426922, 2193054, 2, NoRole
rec-1863-org,   rec-676-org, ger, f, 37, 19791230, , , tettelbach, qld, taroomball, 6172, 34, lempriere crescent, , 02 23526317, 9556227, 7, NoRole
rec-5771-org,   rec-3046-org, unk, f, 28, 19880915, ms, christian, scopel, nsw, sutton, 2077, 991, zamia place, manton's rise, 02 64802398, 3615948, 4, NoRole
rec-3324-org,   rec-5049-org, usa, f, 29, 19870419, , aidan, holland, nsw, lorne, 6415, 194, marsden street, brentwood village, 612 66005376, 9397926, 3, NoRole
rec-798-org,   rec-5340-org, unk, , , , , joel, scime, tas, murdunna, 2780, 89, , nowra mall, 617 54435052, 2114754, 8, NoRole
rec-7751-org,   rec-851-org, chi, m, 32, 19840616, , renee, , vic, toolleen, 3058, 29, state circle, loc 3276, 618 87356011, 1898964, 1, NoRole
rec-311-org,   rec-835-org, chi, f, 28, 19881105, , lachlan, deng, tas, lucaston, 3225, 23, , , 03 61147180, 7674935, 8, NoRole
rec-4911-org,   rec-8252-org, chi, m, 27, 19891210, , edward, yuan, tas, acacia hills, 3311, 73, terewah circuit, , 07 78313378, 2390001, 7, NoRole
rec-6263-org,   rec-6483-org, eng, f, 33, 19830714, , emiily, hardwick, nsw, mitcham, 3047, 8, rechner place, medical centre, 2 76273475, 1293528, 5, NoRole
rec-684-org,   rec-6521-org, chi, f, , 19870211, pfc, lani, , sa, lobethal, 3941, 7, jackie howe crescent, the rocks, 7 30849163, 4181897, 5, NoRole
rec-2532-org,   rec-5211-org, chi, m, 32, 19840609, mr, william, men, nsw, tarro, 3053, 22, groveland crescent, arcadia, 02 95453060, 9875355, 7, NoRole
rec-6902-org,   rec-4757-org, ind, f, 28, 19881203, ms, aurora, srikrisna, nsw, hernani, 3388, 62, sexton street, , 612 69421625, 1502052, 9, NoRole
rec-2911-dup-0, rec-4829-org, chi, f, 44, 19720110, , lachlan, jau, nsw, cecilepark, 3052, 24, hobday pdace, , 02 92324816, 1608164, 0, NoRole
rec-6281-org,   rec-2452-org, ind, f, 32, 19840325, pfc, benjamin, gala, , allambie heights, 3094, 3, monaro highway, cheviot hills, 04 32714392, 8426045, 3, NoRole
rec-3311-org,   rec-1758-org, eng, f, 34, 19820819, dr, shawn, abrahamson, , cable beach, 4313, 37, allchin circuit, castle pines, 08 51312525, 3294437, 8, NoRole
rec-3483-dup-0, rec-7434-org, pak, f, 40, 19761023, ms, miranda, aori, qld, bundamba, 2153, 13, parer place, , 03 14461114, 9570914, 9, NoRole
rec-8402-org,   rec-2647-org, usa, f, 22, 19940319, , jacynta, yang, , redbank plains, 3153, 1, dyson street, , 08 08389092, 6478465, 4, NoRole
rec-7802-org,   rec-1117-org, eng, , , 19550124, ms, isabella, adam, qld, alabama hill, , 7, turner place, , 08 20553600, 1404427, 0, NoRole
rec-541-org,   rec-8703-org, usa, f, 28, 19880916, ms, joel, rowland, , marayong, 2304, 25, mccullock place, , 08 82687102, 6680917, 5, NoRole
rec-4520-org,   rec-3756-org, fre, f, 29, 19870224, , jarrod, lefevre, , cherrybrook, 6010, 67, slessor crescent, , 07 31926116, 9585199, 3, NoRole
rec-4489-org,   rec-8850-org, eng, , 37, 19790608, ms, joe, macgregor, wa, flagstaff hill, 5606, 13, board place, riverpark, 8 08370455, 9960364, 7, NoRole
rec-2961-org,   rec-959-org, , m, 30, 19860531, , michael, woodlock, qld, nahrunda, 2528, 117, shakespeare crescent, , 03 79156662, 7534782, 6, NoRole
rec-796-org,   rec-1520-org, eng, f, 10, 20060916, , aidan, cocks, qld, nelly bay, 4069, 134, antill street, , 03 69313543, 8715936, 4, NoRole
