rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-3035-org,   rec-2704-org, usa, f, , 19330330, , kieren, bond, vic, brunswick west, 3392, 12, jarrah street, leumeah, 8 24146509, 2688408, 4, NoRole
rec-1589-org,   rec-2705-org, jew, , , , , chloe, graetz, vic, new farm, 3478, 15, rushbrook circuit, , 8 79188131, 6096870, 3, NoRole
rec-2386-org,   rec-3740-org, ger, f, , 19150514, , casey, titschinger, sa, carrieton, 2199, 50, parkin street, valicare, 617 26248541, 4990432, 9, NoRole
rec-223-dup-0, rec-470-org, eng, m, 28, 19881006, , alex, senoir, sa, whyalla norrie, 2870, 27, westgarth street, sprinddale, 07 52123390, 5535838, 2, NoRole
rec-3623-org,   rec-2820-org, usa, f, 31, 19851025, , noah, lindsay, nsw, kangy angy, 2141, 12, de little circuit, , 04 17488185, 7635003, 6, NoRole
rec-192-org,   rec-666-org, chi, f, 20, 19960603, dr, lochlan, hei, , bundeena, 4129, 9, moroak street, , 07 79301237, 4752493, 7, NoRole
rec-2719-org,   rec-3361-org, unk, f, 28, 19881120, dr, taalia, strangway, nsw, foxground, 5110, 6, costello circuit, , 612 20208086, 8244904, 9, NoRole
rec-2297-org,   rec-1365-org, usa, , , 19660714, ms, holly, martin, act, chapman, 4805, 50, waldock street, , 02 42798924, 6154959, 4, NoRole
rec-2245-dup-0, rec-1594-org, usa, , 32, 19841209, , brilny, smith, tss, highcroft, 3188, 45, bannerstreet, willarra, 07 15919721, 8820648, 6, NoRole
rec-1168-dup-0, rec-497-org, usa, f, , 19910516, , fynb, , sa, yartam, 2782, 9, maharatta circuit, , 07 98436576, 4780584, 8, NoRole
rec-1642-org,   rec-3019-org, usa, f, 23, 19930918, hon, jack, david, sa, hawker, 4870, 3, albermarle place, , 07 97144219, 6522633, 8, NoRole
rec-3411-org,   rec-1239-org, unk, f, 26, 19900705, , lauren, aakre, nsw, burraga, , 80, tiernan place, , 02 49880251, 4689931, 6, NoRole
rec-3878-org,   rec-233-org, usa, f, 26, 19900614, mr, trent, peters, nsw, hawthorn, 5606, 17, malara street, , 02 69517257, 7875156, 4, NoRole
rec-2075-org,   rec-2872-org, ger, m, 34, 19820209, , lily, denk, vic, hadfield, 6317, 4, gaylard place, , 8 67229756, 9587250, 0, NoRole
rec-467-dup-0, rec-3524-org, ger, f, 32, 19841622, , emam, dapoer, nsfw, kings park, 3018, 58, gleadow street, the homestead, 612 51895736, 8493850, 5, NoRole
rec-2600-org,   rec-3600-org, eng, f, , , , natalia, archer, vic, maroona, 6058, 18, downard street, , 618 86876359, 5546398, 5, NoRole
rec-1755-org,   rec-3652-org, usa, f, 40, 19761019, ms, erin, larson, vic, borung, 2122, 3, braine street, , 08 56904508, 6538717, 1, NoRole
rec-271-org,   rec-1689-org, chi, m, , 19750219, , sean, zhuo, nsw, sutherland, 2030, 11, alinga street, , 612 58915833, 1688792, 5, NoRole
rec-3215-org,   rec-2309-org, unk, f, 30, 19860930, , annabelle, strangway, nsw, cranbourne, 3500, 2, temperley street, , 612 62463856, 7969290, 4, NoRole
rec-1566-org,   rec-3376-org, unk, , 30, 19860909, , tara, abbondandola, nsw, alectown, 3226, 158, beasley street, , 2 17764712, 9259689, 9, NoRole
rec-3193-org,   rec-1097-org, ind, f, 32, 19840912, , tahlia, sibabrata, nsw, sadleir, 3104, 2, edman close, , 02 51773738, 2824464, 4, NoRole
rec-3542-org,   rec-1263-org, unk, f, 27, 19890209, ms, willow, abbatista, sa, marleston, 6168, 4, somerset street, , 617 72242193, 8348504, 3, NoRole
rec-2555-org,   rec-3311-org, eng, f, 35, 19811019, , yasmin, paterson, nsw, kurnell, 6021, 194, conigrave place, , 2 90540538, 3232718, 3, NoRole
rec-3578-org,   rec-936-org, usa, f, 32, 19840216, , emiily, oneill, nsw, sandy beach, 5108, , jacka crescent, camusfearna, 2 91979857, 4785497, 9, NoRole
rec-427-org,   rec-2847-org, eng, f, 19, , ms, ebony, gardiner, nsw, blackmans point, 3300, 4, hebblewhite street, , 02 51171240, 3616139, 3, NoRole
rec-3975-org,   rec-1420-org, usa, f, 28, 19880526, ms, jack, bernard, nsw, brogo, 3677, 46, maribyrnong avenue, , 02 67945937, 9065654, 9, NoRole
rec-2963-org,   rec-3846-org, ind, m, , 19490912, , arren, dhatri, nsw, wiley park, 5114, 8, cambage street, , 02 33860666, 7744432, 1, NoRole
rec-745-org,   rec-92-org, eng, f, , , , alexandra, milford, vic, moriac, 2100, 4, hopetoun circuit, new chum, 08 17146808, 3337426, 6, NoRole
rec-3913-org,   rec-1373-org, iri, f, 12, 20040325, , nicholas, oberne, qld, hamilton, 7030, 67, milford street, , 3 24498013, 3391813, 5, NoRole
rec-3313-org,   rec-535-org, usa, m, , 19781210, mr, lachlan, bean, nsw, sefton, 3175, , guthridge crescent, , 612 32369127, 1180825, 1, NoRole
rec-2859-org,   rec-2867-org, , f, , 19320930, , joshua, mcmullen, qld, lakes entrance, 2176, 4, birrigai square, , 3 82434667, 5449610, 2, NoRole
rec-1838-org,   rec-3444-org, chi, m, 36, 19800809, , mia, juan, vic, sutherlands creek, 5167, 23, chuculba crescent, summit cottage, 618 43197467, 2823110, 8, NoRole
rec-2541-org,   rec-1267-org, ger, f, 29, 19870817, , patrick, rebholz, vic, stuart mill, 5011, 1, , , 08 28022577, 2093516, 1, NoRole
rec-1385-dup-0, rec-3149-org, chi, m, 25, 19911203, , jpel, pong, wa, nillup, 3174, 13, antis atreet, , 618 99894973, 8737407, 2, NoRole
rec-2459-org,   rec-2262-org, eng, , 23, , , lachlan, , tas, , 6059, 10, balanu place, clems place, 617 34057401, 4203338, 3, NoRole
rec-1992-org,   rec-59-org, chi, f, 24, 19920930, ms, tara, su, qld, yuleba north, 3672, 31, mirning crescent, , 613 63529144, 6306399, 4, NoRole
rec-3378-org,   rec-918-org, ger, f, 29, 19871009, , jory, busch, vic, malmsbury, 4179, 37, lutana street, , 08 81030536, 2019904, 1, NoRole
rec-2077-org,   rec-3118-org, chi, f, 27, 19890807, ms, jacob, shangkuan, vic, warburton, 3184, 6, tenison-woods circuit, lethbridge court, 8 34308533, 1220537, 0, NoRole
rec-1392-org,   rec-228-org, ser, m, 29, 19870705, , jackson, badurina, nsw, cundle flat, 4226, 94, taylor place, plain view, 02 16293608, 1448487, 7, NoRole
rec-2267-org,   rec-3672-org, rom, , 38, 19780611, , lachlan, cozma, nsw, ulong, 3137, 58, paul coe crescent, , 2 44528622, 8138605, 3, NoRole
rec-3850-org,   rec-663-org, unk, m, 31, 19851120, dr, holly, scime, nsw, opossum creek, 3153, 32, sullivan crescent, , 612 03121100, 7882789, 0, NoRole
rec-2507-dup-0, rec-2170-org, ind, , , 19080808, , jackxon, dinkrrai, act, farerr, 3016, 53, forsythe treet, , 612 25603257, 4697415, 2, NoRole
rec-267-org,   rec-2195-org, hun, , , , ms, emiily, szalay, wa, brazier, 5048, 23, frome street, bunga, 618 62588605, 6470618, 3, NoRole
rec-3268-org,   rec-308-org, unk, f, 23, 19930325, ms, tahni, stratou, sa, angle vale, 3204, 20, aspinall street, manor house, 617 76206694, 7338964, 8, NoRole
rec-2526-org,   rec-2900-org, , f, , 19510424, , hannah, weller, qld, devon park, 3131, 134, blackham street, , 613 00716357, 2732880, 9, NoRole
rec-1913-org,   rec-3507-org, eng, f, 35, 19810817, ms, rebecca, linwood, nsw, east gosford, 6020, 5, wardell place, , 02 32129727, 1993373, 7, NoRole
rec-835-org,   rec-521-org, ger, f, , 19530122, , benjamin, shriver, qld, dingo, 5157, 129, castlereagh crescent, , 02 85754506, 7866592, 1, NoRole
rec-360-org,   rec-3952-org, dut, m, , 19890204, ms, amelia, vanhofwegen, vic, clarkes hill, 4121, 25, billson place, berkeley village, 618 47627631, 5773447, 7, NoRole
rec-521-org,   rec-1142-org, chi, f, 37, 19790618, , justin, foung, , rokeby, 2630, 32, mirning crescent, , 04 09917690, 1774110, 7, NoRole
rec-2972-dup-0, rec-1840-org, afg, , 38, 19840125, , kaitlyn, alakozai, nsw, thirroul, 3790, 3, padbury street, , , 9194559, 9, NoRole
rec-1326-dup-0, rec-8-org, iri, s, 8, 20081107, , madelwine, maloon, tas, largs nokrth, 5291, 3, meredith circuit, marriott downs, 07 76509199, 1169611, 9, NoRole
rec-3221-org,   rec-3590-org, usa, f, 23, 19930115, dr, adam, holman, qld, linville, 2166, 466, larpent street, , 3 50077381, 7488364, 0, NoRole
rec-2756-org,   rec-3291-org, cze, f, 27, , ms, daniella, blaha, sa, noarlunga centre, 6530, 19, macalister crescent, , 07 33422703, 1516244, 5, NoRole
rec-1244-org,   rec-2375-org, afg, , 32, 19840228, mr, chloe, kakar, nsw, mcgraths hill, 3068, 4, jardine street, , 2 40518067, 7097959, 4, NoRole
rec-307-org,   rec-2548-org, usa, f, , 19580708, mr, matilda, summers, sa, flagstaff hill, 2120, 96, walsh place, tarwyn park, 7 46964356, 9480119, 2, NoRole
rec-2877-org,   rec-538-org, eng, f, 30, , mr, lauren, tennyson, nsw, killingworth, 0810, 46, mackenzie street, , 2 52628211, 7171541, 0, NoRole
rec-3442-org,   rec-2107-org, eng, , 28, 19880906, , jean-claude, milford, wa, stratton, 5161, 42, mcvilly close, , 08 52259453, 5995494, 0, NoRole
rec-3230-org,   rec-2993-org, ger, f, 36, 19800314, , nathan, kimmel, qld, margate, 4883, 3, illidge place, ballegun, 02 70349514, 2001821, 5, NoRole
rec-1352-org,   rec-2810-org, eng, f, 12, 20040303, , lily, savege, vic, wycheproof, 3216, 15, brier place, , 8 73790858, 4693379, 1, NoRole
rec-2285-org,   rec-1975-org, eng, f, 23, 19930304, , thomas, tracey, vic, red bluff, 4815, 13, ambalindum street, nuffield village, 08 47621758, 5699379, 6, NoRole
rec-2030-org,   rec-1375-org, usa, f, 21, 19950502, , amy, vincent, wa, midvale, 6018, 236, kudyera place, walkers orchard, , 2866879, 5, NoRole
rec-1320-org,   rec-3842-org, ind, f, , 19300828, dr, lauren, totani, vic, rocklands, 4341, 11, hallstrom circuit, , 08 43361781, 1271561, 7, NoRole
rec-1309-org,   rec-361-org, chi, f, , 19920912, , leah, ouyang, vic, mid valley, 3205, 36, parsons street, , , 3699818, 7, NoRole
rec-203-org,   rec-3069-org, unk, f, 31, 19850107, , isabelle, streckfuss, nsw, buronga, 3172, 19, kingsford smith drive, , 2 07960739, 1714164, 6, NoRole
rec-2638-org,   rec-876-org, unk, f, 29, 19871216, , , scinto, vic, doolandella, 2224, 61, allambee street, , 08 80668449, 2463916, 2, NoRole
rec-376-org,   rec-2725-org, chi, m, 26, 19900120, , nicholas, kam, vic, paradise waters, 4051, 38, stopford crescent, , 618 81974727, 6635282, 5, NoRole
rec-483-org,   rec-351-org, swe, f, 29, 19871206, , xani, pollak, qld, annerley, 2350, 61, kitchener street, jodayne, 3 85676816, 8229864, 6, NoRole
rec-1088-org,   rec-1605-org, unk, f, , 19181012, hon, andrea, aballon, nsw, black swamp, 3939, 123, ferber place, cutler vill, 04 92993433, 6381654, 6, NoRole
rec-1676-org,   rec-2948-org, iri, f, 27, 19891014, , lucy, obyrne, nsw, crystal creek, 3031, 1, packham place, , 612 85293157, 8862807, 6, NoRole
rec-3208-dup-0, rec-1995-org, jew, , 31, 19850207, dr, jordyn, gon i, nsw, teven, 5000, 110, narrabunah lane, elysian farm, 02 02270015, 6689644, 4, NoRole
rec-59-org,   rec-1311-org, cze, m, 28, 19880414, pfc, holly, kondrick, qld, ormeau, 4210, 3, learmonth drive, , 613 04555084, 6055048, 9, NoRole
rec-293-org,   rec-2787-org, ser, f, 31, 19850221, , luka, orsanic, qld, zillmere, 4215, 25, cromwell circuit, , 04 78876239, 8137799, 0, NoRole
rec-1136-org,   rec-890-org, usa, , , 19760905, , bridget, benton, act, holt, 2261, 76, jondol place, shadoof lodge, 612 23449232, 7501125, 0, NoRole
rec-2166-org,   rec-2616-org, dan, m, 22, 19941001, , connor, , nsw, sandy flat, , 19, horrocks street, , 02 36285200, 1013642, 4, NoRole
rec-292-dup-0, rec-3606-org, chi, , , 19950301, , , lo, vic, glenocrhy, 7426, 2, burara cre scent, , 8 70392031, 8488992, 3, NoRole
rec-2157-org,   rec-192-org, cze, , 31, 19850818, ms, joel, kriz, nsw, bossley park, 2125, 8, , , 08 54270116, 8300812, 6, NoRole
rec-1774-org,   rec-225-org, , f, , 19410605, , brianna, campbell, sa, donovans, 5118, 141, bednall place, , 07 88544643, 2786352, 1, NoRole
rec-3373-org,   rec-508-org, usa, f, 28, 19880829, , lawson, macdonald, vic, wycheproof, 2420, 72, kauper street, corella, 618 36325601, 1705888, 0, NoRole
rec-458-org,   rec-2243-org, ser, , , 19880208, , nicholas, vujevic, , sunnybank, 3030, 16, lander crescent, warrumbungle, 04 87177202, 8016433, 7, NoRole
rec-303-org,   rec-1231-org, ina, f, 34, 19820826, ms, matthew, kurniawan, qld, toowoomba, 3162, 39, kadina crescent, , 613 62465378, 2211297, 7, NoRole
rec-1614-dup-0, rec-3751-org, usa, f, 34, 19821005, ms, , patteron, wa, lowerv hotham, 4000, 45, cane olace, , 618 11522136, 6155236, 3, NoRole
rec-1356-dup-0, rec-552-org, cze, f, 29, 19780316, , finn, trop, , cherrbybrook, 6111, 16, callaghan street, , 08 47035863, 8055240, 6, NoRole
rec-2926-org,   rec-2727-org, chi, , 25, 19911006, dr, max, san, vic, violet town, 2232, 23, yumba avenue, , , 7888259, 3, NoRole
rec-1435-org,   rec-3665-org, , , 42, 19740115, , sophie, nizynski, sa, airds, 2614, 15, astley place, , 617 92052110, 5564115, 3, NoRole
rec-2009-org,   rec-3501-org, eng, f, 20, 19961220, mr, harry, sutherland, nsw, burwood heights, 2527, 433, adair street, civic centre, 2 50467014, 1943359, 0, NoRole
rec-3066-org,   rec-2352-org, eng, f, 34, 19820423, , jasper, hambleton, act, reid, 2283, 550, nepean place, canowindra, 612 70245562, 4545149, 6, NoRole
rec-3814-org,   rec-1617-org, usa, f, 27, 19891224, , james, petty, nsw, buronga, 3976, 13, casey crescent, , 02 82275066, 7889036, 1, NoRole
rec-3412-dup-0, rec-2167-org, unk, f, , 19642014, dr, jaoden, aaberg, ald, guanaba, 4740, 49, tazewell circuit, , 03 17565641, 6763790, 2, NoRole
rec-1704-org,   rec-27-org, dut, f, , 19760821, mr, breony, turck, tas, richmond, 3138, 47, mcnamara street, , 07 05932916, 8862890, 8, NoRole
rec-3160-org,   rec-3197-org, unk, , , 19440902, , amy, scorsone, nsw, gillieston heights, 2281, 25, castieau street, , 02 34592359, 2740948, 2, NoRole
rec-1067-org,   rec-3666-org, eng, m, 10, 20061017, , gracie, victors, , balcatta, , 5, burkitt street, blue hills, 07 99964413, 6425381, 7, NoRole
rec-2706-org,   rec-551-org, unk, m, 36, 19800216, ms, zach, aballon, , hazelbrook, 6330, 37, stieglitz circuit, rosedale, 08 84524160, 2555108, 5, NoRole
rec-798-org,   rec-3831-org, gre, m, , 19611026, mr, sophie, maganas, nsw, brogo, 3136, 12, ashburner street, , 02 19577969, 3917721, 4, NoRole
rec-1847-dup-0, rec-910-org, usa, f, 24, 19921207, , caiglyn, conway, acct, griffith, , 31, burdekin street, , 2 78779772, 6834919, 0, NoRole
rec-3596-org,   rec-3892-org, ser, m, 9, 20071117, ms, timothy, sestric, nsw, meroo meadow, 2482, 80, glengalla, argyle, 2 05955669, 7798912, 9, NoRole
rec-1215-org,   rec-3991-org, eng, f, 30, 19860911, , isabelle, gabrielson, vic, bailieston, 3357, 40, bettington circuit, , 08 97942899, 6123110, 9, NoRole
rec-3822-org,   rec-2550-org, abo, f, 29, 19870326, , elton, ofanengaue, nsw, winegrove, 3442, 10, mcgivern crescent, , 2 14588173, 4166048, 4, NoRole
rec-2770-org,   rec-3627-org, chi, f, 25, 19910124, hon, abby, si, qld, mornington, 6062, 14, guinness place, , 613 96295977, 4072610, 7, NoRole
rec-932-dup-0, rec-2153-org, chi, m, 10, 20061028, , declen, zhj, qld, mirboo north, 6109, 6, hagelthohn street, yurara park, 08 81717941, 7576716, 2, NoRole
rec-2623-org,   rec-3574-org, usa, f, 29, , , dimitri, benson, act, braddon, 3808, 22, kent street, lynden park stud, 2 64009077, 2800630, 4, NoRole
rec-2882-dup-0, rec-2909-org, fin, m, 31, 19850710, , shakirah, erkko, nsq, sconr, 6162, 9, ironbark crescent, , , 8625823, 3, NoRole
rec-2480-org,   rec-3739-org, usa, f, 31, 19850212, mr, aiden, fung, nsw, rushcutters bay, 6147, 14, , aichookoora, , 2355344, 4, NoRole
rec-3562-org,   rec-239-org, eng, f, 25, 19910101, pfc, christian, samuelson, wa, the plains, 2233, 8, rischbieth crescent, , 08 92426285, 9627488, 4, NoRole
rec-2640-dup-0, rec-1775-org, unk, , 29, 19871214, ms, sarw, scirri, npw, willmot, 2460, 2, leichhardg street, , 07 90625901, 8491900, 2, NoRole
rec-2867-org,   rec-2756-org, unk, f, 29, 19870207, , matthew, strawbridge, qld, julatten, 4680, 99, , , 613 04892256, 2126543, 9, NoRole
rec-2532-org,   rec-1905-org, ind, f, 32, , ms, madison, sapra, vic, churchill, 3930, 56, galibal street, trapalanda, 618 10153829, 6807761, 4, NoRole
rec-3441-org,   rec-3754-org, chi, m, 33, 19830423, , mia, kwan, nsw, mossy point, 3055, 64, crozier circuit, , 612 81474959, 6215758, 5, NoRole
rec-3806-org,   rec-1625-org, eng, , 23, 19930107, , todd, ryer, vic, murroon, 7109, , milford street, , 618 09409220, 8638058, 5, NoRole
rec-941-org,   rec-3015-org, abo, , , 19830205, , dylan, ofanengaue, wa, peron, 3000, 19, annear place, eventide homes, 618 51403343, 9477991, 4, NoRole
rec-2263-dup-0, rec-3743-org, tha, , 24, 19920111, ms, , karnasuta, wa, lumeah, 6201, 101, hugh mckah crescent, , 618 79928834, 5573360, 9, NoRole
rec-2562-org,   rec-3973-org, eng, f, 31, 19850921, , alisa, donalds, vic, pearcedale, 5540, 20, euree street, , , 1554665, 9, NoRole
rec-962-org,   rec-1213-org, abo, m, , , ms, joel, goolagong, wa, green head, 3975, 25, humble court, bonny doon, 8 40054893, 2015594, 5, NoRole
rec-2264-org,   rec-1030-org, unk, f, , 19240726, , alexandra, scogin, nsw, edgeroi, 2011, 12, alexandra street, , 2 96269259, 6180947, 7, NoRole
rec-1583-dup-0, rec-3242-org, unk, f, 82, 19880429, , connpr, aaternir, , granville, 3000, 13, croton stceet, northroad, 03 77133873, 3236496, 2, NoRole
rec-1826-org,   rec-2976-org, ind, f, , 19300122, pfc, olivia, viraj, sa, cockatoo valley, 4700, 233, boothby place, , 07 78045045, 3379005, 0, NoRole
rec-2806-dup-0, rec-2290-org, unk, , 26, 19900206, , samuel, strainij, nsw, empire bqy, 4551, 101, figg place, scots follege, 08 12071395, 9613222, 1, NoRole
rec-1982-dup-0, rec-2726-org, usa, , 25, 19870528, , lukd, walters, , bowral, 3181, 41, pandanua street, , 07 88450616, 8972179, 0, NoRole
rec-912-org,   rec-367-org, ind, f, , 19800123, hon, holly, mattu, vic, parwan, 3181, 52, pandanus street, locn 2042 gillingarra, 8 16014898, 2118642, 1, NoRole
rec-800-org,   rec-3457-org, usa, f, 34, 19820103, ms, emiily, perry, vic, menzies creek, 3138, 3, sterry place, , 618 68063295, 1027597, 2, NoRole
rec-1142-org,   rec-3284-org, ind, f, 36, 19801124, mr, lachlan, waraich, wa, eucla, 2745, 33, lutana street, , 8 33829808, 5203159, 0, NoRole
rec-1320-dup-0, rec-3842-org, ind, f, , 19300228, dr, lauren, totani, vic, rocklands, 4342, 12, hallstron circuit, , 08 43361781, 1271551, 7, NoRole
rec-2874-org,   rec-928-org, usa, , 33, 19831002, mr, oscar, lane, vic, pimlico, 2456, 26, boddington crescent, , , 3825263, 3, NoRole
rec-3136-org,   rec-3153-org, chi, f, 24, 19920111, , shaun, pien, vic, kirwan, 4825, 9, forbes street, berkeley vlge, 8 52745233, 4714336, 6, NoRole
rec-214-org,   rec-1328-org, afg, f, 32, 19840606, , melanie, kasi, nsw, jackadgery, 3185, 84, beasley street, , 2 22680099, 1270235, 0, NoRole
rec-1648-dup-0, rec-2074-org, eng, f, , 19530015, , luke, hamk, qlf, kanimgla, 2756, 2, goulburn street, , 613 47249407, 7601519, 1, NoRole
rec-2189-org,   rec-1199-org, fre, f, 24, 19920619, , erin, benazi, qld, camp mountain, 4566, 13, pickles street, warrigunya, 613 03628613, 8592277, 0, NoRole
rec-641-org,   rec-1611-org, , m, 31, 19850515, ms, alicia, pongsupath, nsw, wellington point, 4228, 13, westfield shopping centre, , , 1993963, 3, NoRole
rec-3535-org,   rec-2856-org, usa, f, 25, 19911208, , lachlan, newman, vic, mount helen, 2074, 263, edlington street, , 8 15734764, 5359298, 9, NoRole
rec-3449-dup-0, rec-3742-org, abo, , 26, 19900101, mr, jams, yunipingu, vic, jugn, 5159, 43, duffy srreet, , , 8302314, 6, NoRole
rec-3493-org,   rec-3658-org, chi, f, , 19371202, , benjamin, jue, nsw, number one, 3122, 10, higinbotham street, , 04 34440239, 9233068, 8, NoRole
rec-2957-org,   rec-656-org, unk, , 22, 19940807, ms, william, strainij, nsw, north strathfield, 2357, 39, poynton street, , 2 82148945, 9970838, 7, NoRole
rec-3143-org,   rec-3602-org, ara, m, 35, 19810330, dr, erin, fir, nsw, terrigal, 3052, 16, adinda street, allenstown mall, 02 27466514, 8746219, 5, NoRole
rec-2010-org,   rec-2908-org, eng, , , 19940903, ms, zachary, ryely, qld, wavell heights, 2151, 19, blowering street, mermaid plaza dental centre (cnr gold co, 03 13839713, 8739795, 1, NoRole
rec-237-org,   rec-2424-org, usa, f, 32, 19840901, dr, jaiden, espinoza, qld, kensington grove, 7030, 21, bargang crescent, , , 7453713, 6, NoRole
rec-2425-org,   rec-662-org, ind, , , 19680120, , monique, bahirwani, nsw, yennora, 3130, 22, wybalena grove, , 02 64481891, 6070854, 1, NoRole
rec-1436-org,   rec-2164-org, usa, f, 27, 19890531, , allegra, holcomb, qld, geham, 6171, 23, rohan street, sunbury, 613 42951602, 6196604, 9, NoRole
rec-1860-org,   rec-596-org, usa, f, , 19350216, pfc, lily, ferrell, vic, hopetoun, 4740, 31, bage place, the boulevarde, 04 65483280, 7308949, 8, NoRole
rec-2567-org,   rec-134-org, unk, f, 38, 19781214, ms, mia, abadi, sa, clovelly park, 2710, 1, hodgson crescent, , 617 41275423, 6800821, 7, NoRole
rec-1304-org,   rec-1421-org, usa, f, 33, 19831228, dr, courtney, wright, wa, gillingarra, 2204, 29, william hudson crescent, , 618 66057201, 5817733, 5, NoRole
rec-1784-org,   rec-1982-org, chi, , 29, 19871031, , kelsye, awyong, nsw, bilgola, 6225, 12, sexton street, , 02 22366639, 6993035, 4, NoRole
rec-1240-org,   rec-1772-org, eng, f, 20, 19960104, , darcy, gibb, nsw, croydon park, 7310, 3, smeaton circuit, , 2 80115889, 2317930, 6, NoRole
rec-1806-org,   rec-1265-org, unk, m, , , , travis, abbetmeyer, qld, windsor, 3184, 15, marchant circuit, , 3 46278023, 1540140, 0, NoRole
rec-661-org,   rec-2286-org, usa, f, 22, 19940806, ms, maxin, , nsw, halfway creek, 4170, 71, weddin circuit, tiverton, 02 68701974, 7522410, 8, NoRole
rec-560-org,   rec-1534-org, usa, f, 24, 19920404, , mattheo, jensen, vic, ballarat north, 4701, 9, , , 08 31564542, 5516558, 9, NoRole
rec-735-org,   rec-2983-org, , f, 25, , , alicia, green, vic, marysville, 2548, 16, dolling crescent, , , 1415727, 5, NoRole
rec-2435-dup-0, rec-3996-org, unk, f, 35, 19861215, , mattyew, abbetmeybr, nsw, enngonia, 2615, 9, o'hea sreet, , 612 98428822, 8246089, 9, NoRole
rec-3397-org,   rec-1906-org, cze, f, 33, 19830803, mr, joel, zeliznak, , eastern heights, 3885, 3, minchin place, , 04 07305293, 6681961, 4, NoRole
rec-695-org,   rec-1632-org, usa, f, 29, 19870412, , ethan, morgan, wa, boxwood hill, 2103, 28, marungal avenue, , 08 32888881, 4549771, 1, NoRole
rec-3022-org,   rec-2762-org, usa, , 10, 20060330, , riley, waters, qld, forest lake, 4118, 11, forwood street, , 3 37735547, 7085789, 2, NoRole
rec-2338-org,   rec-3203-org, pol, f, , 19191031, , irene, , tas, palana, 2065, 3, gundaroo road, , 07 89314352, 7112370, 6, NoRole
rec-3969-org,   rec-832-org, usa, , 19, 19970422, , mattheo, slater, vic, newstead, 2207, 21, beasley street, , , 6469750, 8, NoRole
rec-3244-org,   rec-3860-org, unk, f, 35, 19810710, , matisse, sckel, , bundaberg south, 2090, 20, spalding street, , 08 32619420, 8073459, 1, NoRole
rec-3115-org,   rec-3784-org, unk, m, 34, 19820820, , darcy, aani, qld, brovinia, 2009, 39, derrington crescent, airlie, 613 92997055, 9440752, 4, NoRole
rec-1726-dup-0, rec-3265-org, eng, , , 19400411, , jacynta, bulln, , nar nar mgoon, 6153, 6, broad place, , 03 05710296, 5584288, 3, NoRole
rec-937-org,   rec-2468-org, usa, f, 37, 19790220, , nicholas, allison, qld, yengarie, 2357, 36, sinclair street, , 03 28571876, 2835050, 7, NoRole
rec-1896-org,   rec-495-org, eng, m, , 19370510, , blakeston, quincy, wa, manmanning, 2080, 4, paterson street, , 618 44938861, 1564553, 1, NoRole
rec-992-org,   rec-3450-org, eng, f, 36, 19800207, hon, emma, mcentire, vic, neerim south, 3153, 29, hatfield street, eurunderee, 08 36331331, 9931301, 1, NoRole
rec-814-dup-0, rec-774-org, chi, m, , 19150813, hon, joshua, , nw, west tcmworth, 2170, 39, maribyrnong avenue, , 02 63277293, 2077930, 8, NoRole
rec-3948-org,   rec-269-org, eng, f, 30, 19861015, , jacob, jeffers, sa, goolwa, 2065, 73, caldwell street, , 07 73907551, 5687891, 4, NoRole
rec-3008-org,   rec-608-org, eng, f, 23, 19930624, ms, takara, goffe, wa, wubin, 2230, , colbee court, , 07 94456041, 5256194, 7, NoRole
rec-1422-org,   rec-137-org, ira, f, 31, 19850426, ms, ebony, sadri, sa, greenwith, 2143, 31, lyttleton crescent, lakeside gardens tallwoods village, 04 70979696, 6333809, 4, NoRole
rec-2446-org,   rec-80-org, afg, f, , 19120814, , lachlan, khan, nsw, jerrabomberra, 2904, 125, zadow place, , 02 89264738, 1810251, 7, NoRole
rec-605-org,   rec-1922-org, eng, f, 34, 19820421, , lucy, bourke, wa, badgingarra, 3168, 18, clive steele avenue, , 618 44660301, 4872448, 0, NoRole
rec-945-org,   rec-3773-org, unk, f, 29, 19871015, , kyle, straw, nsw, st agnes, , 3, alexandra street, utopia, 612 02520015, 3396316, 4, NoRole
rec-1590-dup-0, rec-929-org, eng, , , 19960520, , james, strojd, nt, gunn, 3730, 81, burkitt street, ronato, 08 62876585, 2298835, 2, NoRole
rec-3720-org,   rec-1590-org, eng, m, , 19250725, , emiily, dickenson, wa, noggerup, 2321, 10, carbeen street, arton vlge, 08 49621478, 4110503, 0, NoRole
rec-3304-org,   rec-2885-org, usa, m, , 19960206, ms, jamie, molina, vic, bellarine, 2283, 181, rose place, maranui, 8 06727719, 3008873, 9, NoRole
rec-2410-org,   rec-1268-org, ser, f, 30, 19860819, , abbie, kamesivic, nsw, trungley hall, 4216, 14, bussau close, , 02 73186778, 4967244, 1, NoRole
rec-2858-dup-0, rec-3848-org, fin, f, 31, 19858007, , andrew, lajunen, , port macquarie, 2169, 6, mcnamaragstreet, , 03 66270524, 5059602, 6, NoRole
rec-2875-dup-0, rec-1504-org, chi, f, 23, 19930718, , karls, sweb, , ballendella, 6403, 21, hilder street, , 08 04226052, 9751370, 6, NoRole
